"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","number.otoliths_nombre.otolithes","number.otoliths.aged_nombre.otolithes.agées"
"Observers","Gadus morhua","Atlantic Cod","Morue franche",72,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",72,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",72,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",73,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",73,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",73,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",73,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",74,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",74,5,3,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",74,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",75,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",75,6,3,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",75,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",76,2,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",76,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",76,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",76,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",77,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",77,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",77,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",78,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",78,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",78,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",79,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",79,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",80,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",80,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",80,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",81,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",81,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",81,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",82,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",82,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",82,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",83,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",83,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",83,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",84,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",84,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",84,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",85,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",85,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",86,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",86,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",86,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",87,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",87,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",88,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",88,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",89,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",89,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",90,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",90,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",91,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",91,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",92,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",92,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",93,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",93,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",93,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",94,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",94,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",94,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",95,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",95,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",95,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",96,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",97,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",98,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",98,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",99,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",100,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",100,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",101,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",101,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",102,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",102,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",103,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",103,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",104,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",104,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",105,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",105,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",106,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",106,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",107,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",107,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",108,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",108,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",109,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",110,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",110,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",111,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",111,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",112,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",113,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",113,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",114,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",115,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",116,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",116,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",117,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",118,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",118,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",119,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",119,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",120,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",120,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",121,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",121,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",122,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",122,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",123,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",123,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",124,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",125,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",126,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",126,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",127,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",127,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",128,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",129,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",129,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",130,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",130,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",131,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",131,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",132,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",133,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",134,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",134,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",135,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",135,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",136,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",136,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",137,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",137,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",138,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",138,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",139,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",139,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",140,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",140,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",141,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",141,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",142,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",142,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",143,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",143,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",144,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",145,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",145,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",146,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",146,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",147,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",148,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",148,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",149,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",149,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",150,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",150,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",151,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",151,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",152,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",152,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",153,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",153,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",154,3,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",155,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",155,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",156,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",156,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",157,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",157,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",158,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",158,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",159,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",159,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",160,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",160,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",161,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",161,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",162,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",163,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",163,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",164,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",164,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",165,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",166,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",166,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",167,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",167,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",168,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",168,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",169,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",170,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",170,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",171,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",171,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",172,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",172,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",173,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",173,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",174,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",175,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",175,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",176,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",177,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",178,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",178,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",179,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",179,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",180,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",180,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",181,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",181,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",182,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",182,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",183,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",183,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",184,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",184,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",185,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",185,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",186,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",186,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",187,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",187,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",188,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",189,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",189,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",190,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",190,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",190,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",191,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",191,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",191,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",192,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",192,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",193,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",193,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",193,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",194,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",194,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",195,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",195,7,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",196,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",196,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",196,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",197,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",197,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",198,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",198,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",198,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",199,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",199,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",199,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",200,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",200,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",200,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",201,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",201,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",201,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",202,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",202,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",203,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",203,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",203,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",204,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",204,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",205,6,3,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",206,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",206,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",206,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",207,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",207,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",208,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",208,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",208,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",209,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",209,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",209,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",210,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",210,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",211,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",211,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",211,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",212,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",212,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",212,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",213,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",213,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",213,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",214,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",214,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",215,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",215,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",215,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",216,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",216,7,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",217,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",217,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",217,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",218,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",218,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",219,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",219,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",220,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",220,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",220,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",221,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",221,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",221,10,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",222,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",222,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",223,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",223,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",223,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",224,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",224,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",225,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",225,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",225,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",226,6,3,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",227,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",227,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",228,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",228,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",229,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",229,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",230,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",230,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",230,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",231,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",231,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",232,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",232,7,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",233,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",233,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",234,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",234,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",234,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",235,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",235,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",235,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",236,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",236,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",236,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",237,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",237,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",237,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",238,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",238,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",239,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",239,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",239,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",240,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",240,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",240,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",241,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",241,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",241,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",242,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",242,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",243,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",243,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",243,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",244,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",244,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",245,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",245,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",246,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",246,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",246,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",247,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",247,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",248,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",248,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",248,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",249,5,3,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",250,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",250,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",251,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",251,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",252,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",252,5,1,0
